day;month;hours;precipitation;temperature;irradiance_surface;irradiance_toa;snowfall;snow_mass;cloud_cover;air_density;Forecast load (MW);Actual load (MW);Positive imbalance price (Eur/MWh);Negative imbalance price (Eur/MWh)
19;8;7;0.0159;17.146;418.1906;608.9099;0;0;0.0166;1.2132;10121.25;12412;33.04;11.76
19;8;8;0.0092;18.466;556.1464;776.3873;0;0;0.0302;1.2094;10383.75;13119.5;37.97;0
19;8;9;0.0078;19.395;663.9728;907.1071;0;0;0.0416;1.207;10281.5;13193.75;22.27;11.26
19;8;10;0.0104;20.118;733.7003;992.1539;0;0;0.0501;1.2052;9843;13113.75;8.36;5.36
19;8;11;0.0149;20.637;755.722;1025.7399;0;0;0.0523;1.2039;9412.75;13057.75;32.37;0
19;8;12;0.0207;20.935;717.1457;1005.5513;0;0;0.0718;1.2029;8985.25;12931.75;19.87;0
19;8;13;0.0256;21.004;637.0217;932.8238;0;0;0.127;1.2023;8974.25;12880.75;19;0
19;8;14;0.0367;20.842;515.9939;812.6425;0;0;0.1628;1.202;9089.25;12849;34.38;0
19;8;15;0.0318;20.484;384.0853;653.0989;0;0;0.187;1.2024;9335;12821.75;6.81;12.17
19;8;16;0.0208;19.99;253.8598;465.0589;0;0;0.1801;1.2032;9877.5;12985.5;0;7.72
19;8;17;0.0171;19.122;120.6976;261.2935;0;0;0.1857;1.2049;10527;13575;14.27;15.09
19;8;18;0.0275;17.51;19.8704;61.002;0;0;0.1713;1.2076;10763.25;13553.5;14.72;12.08
19;8;19;0.0343;16.349;0;0;0;0;0.1467;1.2112;10805;13471.5;34.47;8
19;8;20;0.0408;15.682;0;0;0;0;0.0981;1.2146;10957;13437;46.68;0
19;8;21;0.0406;15.043;0;0;0;0;0.0513;1.2177;11092;13464;95.28;0
19;8;22;0.0413;14.597;0;0;0;0;0.0792;1.2205;11022.75;12754;6.8;22.15
19;8;23;0.0383;14.268;0;0;0;0;0.0987;1.2231;10576.5;12100.75;6.72;16.33
20;8;0;0.0294;13.899;0;0;0;0;0.0592;1.2252;9921.75;11382;75.47;10.05
20;8;1;0.0204;13.5;0;0;0;0;0.0323;1.227;9393.25;10925.25;24.44;11.61
20;8;2;0.0152;13.14;0;0;0;0;0.0238;1.2285;9051.5;10675.5;28.81;0
20;8;3;0.0243;12.805;0;0;0;0;0.0182;1.2299;8904.75;10554.25;13.82;0
20;8;4;0.0524;12.615;8.1818;26.3391;0;0;0.0229;1.2311;8855.25;10561.75;26.68;0
20;8;5;0.0323;13.812;102.1622;205.4312;0;0;0.0354;1.2314;9001.75;10876.5;88.75;6.01
20;8;6;0.0245;15.342;251.7928;410.6897;0;0;0.0418;1.2286;9423;11668;84.26;11.21
20;8;7;0.052;17.416;406.4406;603.8162;0;0;0.0434;1.2215;9919.75;12678;101.52;0
20;8;8;0.0311;18.745;542.1443;771.5776;0;0;0.0854;1.2179;10135.75;13334;31.13;6.14
20;8;9;0.0364;19.56;648.144;902.5318;0;0;0.1191;1.2162;9930.5;13311.25;19.16;5.38
20;8;10;0.0374;20.155;711.8265;987.7178;0;0;0.137;1.2147;9538.5;13124;26.42;4.38
20;8;11;0.0352;20.543;733.5375;1021.3645;0;0;0.1376;1.2134;9209.25;13007.75;30.38;0
20;8;12;0.0467;20.709;709.399;1001.0698;0;0;0.1044;1.2127;9186.5;12903.5;72.86;0
20;8;13;0.0612;20.677;649.4255;928.2695;0;0;0.1007;1.2126;9044.25;13010.75;31.99;0
20;8;14;0.0619;20.376;533.253;807.8955;0;0;0.1791;1.2132;8929;12945;36.77;0
20;8;15;0.0453;19.803;378.7809;648.0732;0;0;0.2192;1.2146;9079.5;12932.25;61.82;0
20;8;16;0.0164;19.094;237.1557;459.6856;0;0;0.205;1.2165;9559.75;13083.25;51.63;6.15
20;8;17;0.0054;18.129;117.7393;255.6018;0;0;0.1295;1.2191;10084.75;13482.5;58.65;11.25
20;8;18;0.001;16.082;19.3193;56.4283;0;0;0.0774;1.2224;10184.25;13393.25;34.45;9.88
20;8;19;5.00E-04;14.713;0;0;0;0;0.0542;1.2257;10366.25;13447;29.61;5.9
20;8;20;4.00E-04;14.037;0;0;0;0;0.0338;1.2284;10689.5;13448;59.41;0
20;8;21;4.00E-04;13.581;0;0;0;0;0.026;1.2301;10791.75;13532.5;149.07;0
20;8;22;6.00E-04;13.405;0;0;0;0;0.0457;1.2312;10717.25;12845.5;72.03;0
20;8;23;7.00E-04;13.254;0;0;0;0;0.056;1.2324;10286.5;12171;25.71;13.65
21;8;0;9.00E-04;12.988;0;0;0;0;0.0674;1.2336;9820.5;11426.75;0;17.01
21;8;1;0.0014;12.571;0;0;0;0;0.0535;1.2349;9357.75;10966.25;13.39;18.2
21;8;2;0.0019;12.131;0;0;0;0;0.0287;1.2365;9088.25;10656.25;34.33;5.36
21;8;3;0.0025;11.658;0;0;0;0;0.0233;1.2386;8919.75;10512.25;30.96;0
21;8;4;0.0024;11.314;7.028;23.3407;0;0;0.0186;1.241;8862;10546;28.27;0
21;8;5;0.0024;12.862;96.8524;199.5906;0;0;0.0174;1.2429;8992.75;10824.5;19.68;15.65
21;8;6;0.0033;14.665;244.4821;405.2082;0;0;0.0153;1.2414;9394.5;11617.25;6.54;6.36
21;8;7;0.0049;17.076;401.1174;598.6302;0;0;0.0179;1.2329;9878.5;12571.5;20.7;18.24
21;8;8;0.004;18.887;543.6662;766.6615;0;0;0.0547;1.2268;10156.75;13246.75;32.77;0
21;8;9;0.0018;19.973;648.7066;897.8601;0;0;0.1433;1.2232;9795.5;13252;35.03;0
21;8;10;6.00E-04;20.762;713.52;983.1847;0;0;0.3278;1.2202;9551.75;12955;8.58;5.88
21;8;11;2.00E-04;21.325;726.2595;1016.8387;0;0;0.5566;1.2175;9320;12721.75;0;19.09
21;8;12;0;21.679;684.5548;996.5583;0;0;0.763;1.2151;9166.25;12555;32.01;6.43
21;8;13;0;21.796;590.0603;923.608;0;0;0.8904;1.2134;9117.5;12663.5;36.76;0
21;8;14;0;21.707;466.423;803.016;0;0;0.9267;1.2124;9088;12649;22.38;6.23
21;8;15;0;21.455;343.7698;642.9294;0;0;0.8518;1.2119;9217.75;12698.25;0;11.8
21;8;16;0;21.037;226.3555;454.2624;0;0;0.6476;1.2119;9502.5;12936;15.69;0
21;8;17;0;20.213;114.9537;249.8131;0;0;0.3431;1.2125;10063.5;13386.5;37.01;15.17
21;8;18;0;18.714;18.6748;51.9855;0;0;0.0931;1.2141;10109;13391.25;30.65;11.55
21;8;19;0;17.457;0;0;0;0;0.0986;1.2164;10158;13453.5;56.44;0
21;8;20;0;16.29;0;0;0;0;0.2056;1.2187;10372.75;13521.5;46.25;6.31
21;8;21;0;15.255;0;0;0;0;0.3191;1.221;10497.25;13632.5;33.81;0
21;8;22;0;14.473;0;0;0;0;0.3122;1.2234;10369.5;12920.5;14.18;5.58
21;8;23;0;13.885;0;0;0;0;0.1808;1.2262;9862.75;12227.25;27.81;18.17
22;8;0;0;13.321;0;0;0;0;0.0609;1.229;9075.5;11498.75;47.24;11.59
22;8;1;0;12.812;0;0;0;0;0.0227;1.2315;8564.75;10990.25;32.11;19
22;8;2;0;12.35;0;0;0;0;0.1204;1.2336;8263.75;10690.75;22.52;0
22;8;3;0;11.919;0;0;0;0;0.2434;1.2354;8196.25;10595.75;45.51;0
22;8;4;0;11.612;6.433;20.5028;0;0;0.2425;1.237;8187.5;10613.75;0;6.19
22;8;5;0;13.158;95.5885;193.6818;0;0;0.234;1.2381;8399.75;10933.75;15.01;16.63
22;8;6;0;15.134;237.4662;399.638;0;0;0.3126;1.2362;8901.25;11753.75;35.12;0
22;8;7;0;17.202;382.7411;593.3884;0;0;0.3602;1.2287;9489.25;12749.25;26.05;14.77
22;8;8;0;19.862;518.1562;761.7346;0;0;0.4156;1.2181;9977.5;13376.25;28.64;0
22;8;9;0;21.635;619.8448;893.0955;0;0;0.4174;1.2113;10008;13362.25;29.56;6.33
22;8;10;0;22.615;712.1841;978.5922;0;0;0.2599;1.2077;9801.5;13107.75;14.5;6.33
22;8;11;0;23.244;757.1065;1012.2986;0;0;0.3116;1.2052;9702.25;12837.75;26.99;0
22;8;12;0;23.601;743.0195;991.9669;0;0;0.4841;1.2034;10291.75;12547.25;49.52;5.82
22;8;13;0;23.718;683.7455;918.8848;0;0;0.5421;1.2024;10266.5;12514.5;27.88;6.38
22;8;14;0;23.574;581.346;798.0685;0;0;0.5005;1.202;10210.25;12515.25;30.63;0
22;8;15;0;23.141;446.3131;637.7507;0;0;0.2572;1.2023;10213.75;12633.5;13.32;17.36
22;8;16;0;22.367;291.2142;448.7258;0;0;0.0563;1.2033;10330.25;12939.25;13.48;23.21
22;8;17;0;20.66;134.69;243.962;0;0;0.02;1.2055;10851.25;13508;34.5;9.09
22;8;18;0;17.928;18.3781;47.6938;0;0;0.0075;1.2089;11133.5;13650.5;72.35;5.94
22;8;19;0;16.613;0;0;0;0;0.0086;1.2129;11357.25;13793.25;117.93;0
22;8;20;0;15.916;0;0;0;0;0.0029;1.2163;11631.25;13830;88.16;5.66
22;8;21;0;15.324;0;0;0;0;0.0082;1.2193;11819.25;13893.75;32.69;17.34
22;8;22;0;14.857;0;0;0;0;0.0522;1.222;11633.5;13125.75;20.37;17.79
22;8;23;0;14.548;0;0;0;0;0.1808;1.2241;11183.25;12401;73.56;16.48
23;8;0;0;14.318;0;0;0;0;0.3984;1.226;10576;11700.25;14.04;17.93
23;8;1;0;14.149;0;0;0;0;0.5687;1.2276;10060.5;11205.75;29.23;11.88
23;8;2;0;13.873;0;0;0;0;0.6375;1.2291;9734.75;10902.75;36.74;6.7
23;8;3;0;13.406;0;0;0;0;0.6433;1.2307;9614.5;10753;33.18;0
23;8;4;5.00E-04;12.919;5.303;17.8332;0;0;0.6267;1.2325;9600;10740;31.74;5.78
23;8;5;0.0019;14;88.4285;187.6986;0;0;0.6726;1.234;9791.5;11014.5;8.62;17.58
23;8;6;7.00E-04;15.916;233.7981;394.0095;0;0;0.7723;1.233;10228;11786.5;14.13;18.76
23;8;7;0;17.959;387.0867;588.058;0;0;0.8452;1.226;10816;12706.25;32.52;6.4
23;8;8;0;20.839;525.5949;756.657;0;0;0.8815;1.2146;11383;13360.5;51.13;0
23;8;9;0;22.293;631.83;888.2814;0;0;0.9002;1.2094;11520.5;13470;70.36;0
23;8;10;0;23.238;703.3442;973.8658;0;0;0.8879;1.2058;11582.5;13209.25;27.67;11.83
23;8;11;0;23.984;731.5407;1007.666;0;0;0.8539;1.2025;11505;12938.25;0;13.38
23;8;12;0;24.545;713.4861;987.2737;0;0;0.8161;1.1997;11287.25;12687.75;0;18.81
23;8;13;0;24.874;648.7763;914.1234;0;0;0.7824;1.1973;11263.25;12689.5;29.51;6.55
23;8;14;0;24.929;543.8978;793.0665;0;0;0.7717;1.1956;11162.75;12694.5;61.54;0
23;8;15;0;24.711;408.1302;632.4635;0;0;0.7274;1.1945;10952;12751.5;75.78;0
23;8;16;0;24.137;258.6003;443.1497;0;0;0.6845;1.1942;11147;12954;59.18;11.76
23;8;17;0;22.475;114.8321;238.0351;0;0;0.6038;1.1953;11539.25;13440.5;28.21;5.84
23;8;18;0;19.903;14.8686;43.5695;0;0;0.4899;1.1977;11567.25;13609;39.75;5.95
23;8;19;0;18.597;0;0;0;0;0.3964;1.2013;11386.75;13569.75;142.6;0
23;8;20;0;17.968;0;0;0;0;0.3067;1.205;11360.25;13486.5;39.91;0
23;8;21;0;17.48;0;0;0;0;0.2709;1.2087;11381.75;13500.5;25.55;11.43
23;8;22;0;16.999;0;0;0;0;0.2401;1.2123;11224.5;12861.5;20.75;12.18
23;8;23;2.00E-04;16.485;0;0;0;0;0.2307;1.2156;10693;12230.25;13.82;19.65
24;8;0;3.00E-04;15.926;0;0;0;0;0.1868;1.2183;9787.25;11519.75;58.77;6.22
24;8;1;8.00E-04;15.39;0;0;0;0;0.1253;1.2203;9209.5;10979.5;45.14;10.8
24;8;2;7.00E-04;14.942;0;0;0;0;0.0784;1.2217;8864.75;10641.25;14.22;11.22
24;8;3;8.00E-04;14.421;0;0;0;0;0.0561;1.2235;8680.25;10452.75;0;0
24;8;4;3.00E-04;13.895;4.5983;15.3343;0;0;0.0692;1.2257;8576;10380;31.99;0
24;8;5;2.00E-04;14.928;88.9214;181.667;0;0;0.0614;1.2272;8524.25;10429;32.99;0
24;8;6;0;16.694;238.4734;388.2988;0;0;0.0295;1.2255;8521.75;10603.75;23.59;5.53
24;8;7;0;18.613;398.0782;582.7043;0;0;0.0126;1.2189;8503;10817.5;22.27;5.53
24;8;8;0;21.447;542.6748;751.5366;0;0;0.004;1.2073;8404.25;11064.25;16.07;0
24;8;9;0;24.143;657.3842;883.3704;0;0;0.0017;1.1959;8661.75;11330.25;27.55;6.39
24;8;10;0;26.017;732.3767;969.1241;0;0;0.004;1.1875;8776.5;11203.5;0;20.22
24;8;11;0;27.072;761.9117;1002.9677;0;0;0.0087;1.1825;8571;10957;0;21.46
24;8;12;0;27.66;743.7334;982.5225;0;0;0.0355;1.1792;8409;10704.5;13.01;22.13
24;8;13;0;27.937;679.2734;909.2467;0;0;0.0685;1.1769;8146;10519.25;0;22.23
24;8;14;0;27.912;573.6151;788.0011;0;0;0.0972;1.1753;8041.5;10414.5;0;21.45
24;8;15;0;27.566;436.0872;627.1174;0;0;0.1601;1.1745;7967.75;10506.25;6.67;6.34
24;8;16;0;26.901;279.8423;437.4948;0;0;0.209;1.1746;8029.75;10855;20.73;13.76
24;8;17;0;24.746;124.2846;232.0472;0;0;0.2349;1.1761;8443.5;11479;56.73;0
24;8;18;0;22.043;14.4035;39.5931;0;0;0.2523;1.179;8936.5;12033.25;69.32;11.71
24;8;19;0;20.73;0;0;0;0;0.227;1.1831;9321.5;12355.5;44.33;5.91
24;8;20;0;19.898;0;0;0;0;0.17;1.1874;9695.25;12491.25;27;0
24;8;21;0;19.168;0;0;0;0;0.1448;1.1917;9942.75;12733;65.94;0
24;8;22;0;18.515;0;0;0;0;0.1591;1.1956;10041.5;12312.25;20.76;6.41
24;8;23;0;17.904;0;0;0;0;0.1755;1.1989;9760.5;11802.5;15.45;23.7
25;8;0;3.00E-04;17.332;0;0;0;0;0.2401;1.2015;9331.25;11130.5;16.57;21.22
25;8;1;3.00E-04;16.827;0;0;0;0;0.3414;1.2036;8909.75;10634.25;15.07;18.23
25;8;2;3.00E-04;16.377;0;0;0;0;0.4374;1.2054;8654.75;10359.75;33.79;0
25;8;3;0;16.052;0;0;0;0;0.4557;1.207;8536;10163.75;32.82;0
25;8;4;0;15.809;3.9162;13.0127;0;0;0.4194;1.2089;8496.75;10090;31.47;0
25;8;5;0;16.856;82.8856;175.5635;0;0;0.4188;1.2104;8482.5;10077.25;29.45;0
25;8;6;0;19.037;221.6842;382.5257;0;0;0.4344;1.2099;8344.75;10000.5;21;10.98
25;8;7;0;20.669;371.6695;577.2648;0;0;0.4443;1.2054;8108.5;9942;0;11.48
25;8;8;0;23.04;506.8422;746.3352;0;0;0.3908;1.196;7881;10099.75;14.08;5.67
25;8;9;0;26.016;617.5947;878.3305;0;0;0.3323;1.1833;7789.75;10298;27.91;0
25;8;10;0;27.626;688.0697;964.2535;0;0;0.334;1.1767;7703;10327.25;6.49;21.88
25;8;11;0;28.446;711.2318;998.127;0;0;0.3473;1.1734;7747;10269.25;12.98;16.19
25;8;12;0;28.958;686.6328;977.6662;0;0;0.3514;1.1712;7717.25;10257;12.98;0
25;8;13;0;29.238;621.337;904.2777;0;0;0.3729;1.1698;7524.5;10136.25;20.12;0
25;8;14;0;29.247;513.5047;782.8683;0;0;0.4321;1.1689;7513.25;10077;0;17.02
25;8;15;0;28.89;372.497;621.7178;0;0;0.4953;1.169;7531.5;10211.75;13.9;13.9
25;8;16;0;28.02;226.5616;431.7752;0;0;0.5085;1.1701;7692.5;10657.25;54.01;13.13
25;8;17;0;25.722;95.7379;225.9976;0;0;0.5149;1.1726;8355.5;11478;40.47;13.01
25;8;18;0;23.143;10.6944;35.7733;0;0;0.5125;1.1764;9035.75;12169.25;27.79;19.4
25;8;19;0;21.996;0;0;0;0;0.4756;1.181;9523.5;12570.75;73.64;6.53
25;8;20;0;21.296;0;0;0;0;0.4427;1.1854;9968.5;12779.25;40.5;12.69
25;8;21;0;20.643;0;0;0;0;0.3922;1.1891;10313.5;13083.25;87.04;0
25;8;22;0;19.991;0;0;0;0;0.3687;1.1921;10310.5;12688.5;67.8;0
25;8;23;0;19.389;0;0;0;0;0.3697;1.1943;9863.75;12057.25;61.97;6.58
26;8;0;0;18.861;0;0;0;0;0.3853;1.1961;9371.25;11368;76;16.94
26;8;1;0;18.42;0;0;0;0;0.3914;1.1976;8976.25;10939.75;14.3;4.55
26;8;2;0;18.058;0;0;0;0;0.3595;1.1992;8779.75;10730.25;26.69;-4.84
26;8;3;0;17.733;0;0;0;0;0.2994;1.2009;8782.5;10681;34.81;0
26;8;4;0;17.428;2.8732;10.8742;0;0;0.2552;1.2028;8818;10784;31.42;0
26;8;5;0;18.371;74.4764;169.3874;0;0;0.2215;1.2045;9048.5;11143.75;49.63;0
26;8;6;2.00E-04;20.287;214.6848;376.6797;0;0;0.2;1.204;9613.5;12091.75;109.39;0
26;8;7;5.00E-04;21.919;369.0982;571.6692;0;0;0.1874;1.1989;10142;13257;130.22;0
26;8;8;2.00E-04;24.426;510.5605;741.0419;0;0;0.1493;1.1888;10444.25;14117.5;79.48;5.54
26;8;9;4.00E-04;26.952;611.9988;873.3122;0;0;0.1043;1.1787;10288.25;14253.5;71.56;0
26;8;10;0.0011;28.198;684.7381;959.3328;0;0;0.0753;1.1739;9825;14070.25;71.98;0
26;8;11;0.0023;28.996;711.6769;993.2719;0;0;0.0703;1.1706;9447.5;13882.75;56.73;0
26;8;12;0.0021;29.489;680.5887;972.7439;0;0;0.0689;1.168;8980;13607;31.45;0
26;8;13;0.0023;29.747;614.4288;899.2204;0;0;0.0655;1.1658;8822.5;13649;21.52;0
26;8;14;0.0021;29.701;508.894;777.669;0;0;0.0563;1.1643;8768;13668.75;117.75;0
26;8;15;0.0015;29.357;390.9762;616.2401;0;0;0.0404;1.1636;8975.5;13944.75;104.81;0
26;8;16;9.00E-04;28.646;242.1911;425.9841;0;0;0.043;1.1639;9459;14312.25;167.07;5.51
26;8;17;0.001;26.761;100.0227;219.8762;0;0;0.0541;1.1659;10454.75;14768;144.12;12.78
26;8;18;0.0349;24.396;9.5695;32.1299;0;0;0.0633;1.1694;10724.5;14788.25;39.38;0
26;8;19;0.0564;23.432;0;0;0;0;0.0916;1.1736;10794.25;14820.25;59.07;0
26;8;20;0.0568;22.797;0;0;0;0;0.1331;1.1773;10979.5;14793;64.27;0
26;8;21;0.0304;22.167;0;0;0;0;0.17;1.1807;11150;14852.25;53.25;5.54
26;8;22;0.0154;21.549;0;0;0;0;0.2089;1.1836;10939;14044.5;6.8;8.46
26;8;23;0.005;21.002;0;0;0;0;0.2298;1.186;10509.5;13213.75;15.54;12.23
27;8;0;0.0027;20.527;0;0;0;0;0.2326;1.188;9915.5;12348;14.32;21.16
27;8;1;0.0013;20.105;0;0;0;0;0.2136;1.1898;9430.5;11802;18.91;0
27;8;2;2.00E-04;19.701;0;0;0;0;0.2198;1.1916;9107.25;11472.5;49.97;0
27;8;3;0;19.349;0;0;0;0;0.2789;1.1932;9023;11333.25;34.53;0
27;8;4;0;18.97;2.2859;8.922;0;0;0.3533;1.1947;8987;11321;27.92;0
27;8;5;1.00E-04;19.749;69.2856;163.1629;0;0;0.3845;1.1961;9152.5;11644.75;95.58;0
27;8;6;2.00E-04;21.252;205.5046;370.7694;0;0;0.3624;1.1957;9619.75;12659;30.16;6.63
27;8;7;0.0025;22.748;356.9281;566.0579;0;0;0.3025;1.1913;10173.75;13819.75;157;0
27;8;8;0.0083;25.113;497.2079;735.7152;0;0;0.261;1.1821;10382.5;14559.5;88.65;12.37
27;8;9;0.001;28.023;610.2913;868.1673;0;0;0.2266;1.1702;10117.75;14656;35.53;0
27;8;10;0.0018;29.654;684.5715;954.2999;0;0;0.228;1.1636;9728.25;14452.25;48.77;0
27;8;11;0.0026;30.542;713.8511;988.3107;0;0;0.2971;1.1598;9495.25;14263;124.59;0
27;8;12;0.0035;31.042;688.2523;967.7656;0;0;0.3578;1.1573;9419.75;14032.75;36.08;0
27;8;13;0.0087;31.251;623.1259;894.1509;0;0;0.3329;1.1556;9326.75;14092;109.65;0
27;8;14;0.0156;31.152;515.7114;772.323;0;0;0.2805;1.1546;9189.5;14169.5;353.17;0
27;8;15;0.0286;30.717;376.8622;610.6526;0;0;0.2606;1.1544;9170.75;14345.75;210.07;4.91
27;8;16;0.0074;30.222;231.6383;420.1403;0;0;0.2579;1.1547;9594.75;14700.75;102.18;0
27;8;17;6.00E-04;28.329;94.4487;213.6993;0;0;0.2656;1.1561;10102.5;15193.5;128.61;6.04
27;8;18;2.00E-04;26.12;8.2762;28.667;0;0;0.2997;1.1589;10235.25;15094;162.39;0
27;8;19;2.00E-04;24.851;0;0;0;0;0.319;1.1622;10496.25;15056;188.69;0
27;8;20;2.00E-04;23.923;0;0;0;0;0.3528;1.1656;10861.25;15017.5;116.88;6.39
27;8;21;1.00E-04;23.143;0;0;0;0;0.4073;1.1687;10979.75;15021.5;39.56;0
27;8;22;0;22.484;0;0;0;0;0.417;1.1714;10822;14207.25;69.35;0
27;8;23;0;21.921;0;0;0;0;0.3888;1.1739;10368.75;13439;14.42;0
28;8;0;0;21.429;0;0;0;0;0.3701;1.1763;9960.75;12559;82.27;0
28;8;1;0;20.94;0;0;0;0;0.3921;1.1789;9565.75;11955.25;24.71;6.08
28;8;2;0;20.428;0;0;0;0;0.413;1.182;9298;11661.75;44.4;0
28;8;3;0;19.901;0;0;0;0;0.4304;1.1851;9120.25;11490.25;48.16;0
28;8;4;1.00E-04;19.363;1.5282;7.1615;0;0;0.4213;1.1884;9073.25;11493.75;23.8;0
28;8;5;2.00E-04;19.84;54.4656;156.868;0;0;0.4147;1.1913;9253.75;11828;20.94;6.25
28;8;6;2.00E-04;21.08;165.6318;364.8078;0;0;0.4462;1.1919;9762;12840;59.31;0
28;8;7;0.001;22.361;287.1083;560.4205;0;0;0.4692;1.1884;10262.75;13977;34.72;5.9
28;8;8;0.0034;24.1;385.6412;730.3189;0;0;0.5599;1.1818;10571.75;14707.75;36.84;0
28;8;9;0.0054;25.502;437.6666;862.9337;0;0;0.6577;1.1764;10141.25;14840.25;87.3;0
28;8;10;0.0079;26.25;476.2581;949.2414;0;0;0.72;1.1739;9738;14656.5;74.93;0
28;8;11;0.0122;26.48;478.0487;983.2908;0;0;0.7158;1.1734;9363.25;14478;57.96;0
28;8;12;0.0178;26.402;456.6907;962.7136;0;0;0.7206;1.1739;9214.25;14177.25;40.05;0
28;8;13;0.0257;26.096;391.5378;888.927;0;0;0.7683;1.1748;9275.5;14214;26.68;0
28;8;14;0.0363;25.664;305.3169;766.9584;0;0;0.8507;1.1758;9301;14272.25;6.51;0
28;8;15;0.0386;25.09;201.1583;605.0274;0;0;0.9175;1.1771;9495.5;14248.25;0;0
28;8;16;0.0432;24.227;104.9381;414.2176;0;0;0.942;1.179;9859.75;14493.25;9.4;0
28;8;17;0.0593;22.966;35.9719;207.4602;0;0;0.9529;1.1819;10472.5;15022.25;38.94;11.53
28;8;18;0.4778;21.779;2.7183;25.3751;0;0;0.9691;1.1853;10549;14861.25;43.39;0
28;8;19;0.3658;21.117;0;0;0;0;0.9746;1.1885;10570.5;14800.5;31.2;0
28;8;20;0.276;20.647;0;0;0;0;0.9734;1.1909;10770.5;14803.5;53.24;0
28;8;21;0.2033;20.244;0;0;0;0;0.9593;1.1929;10979.5;14670.5;56.82;0
28;8;22;0.16;19.809;0;0;0;0;0.9394;1.1948;10725.25;13892;56.5;12.66
28;8;23;0.145;19.33;0;0;0;0;0.9116;1.1968;10190;13192.25;28.82;0
29;8;0;0.1565;18.898;0;0;0;0;0.8734;1.199;9425.25;12316.75;103.81;6.43
29;8;1;0.1788;18.495;0;0;0;0;0.8154;1.2016;8923.75;11708;127.79;6.43
29;8;2;0.1284;18.101;0;0;0;0;0.6411;1.204;8562;11428.5;100.31;0
29;8;3;0.1039;17.593;0;0;0;0;0.3899;1.206;8455;11322.75;67.86;0
29;8;4;0.0656;17.104;0.9572;5.5982;0;0;0.184;1.2079;8431.5;11266.75;137;0
29;8;5;0.0666;17.453;61.4637;150.5196;0;0;0.0958;1.2099;8672.5;11590.75;31.17;5.66
29;8;6;0.0434;18.239;197.4791;358.749;0;0;0.1286;1.2099;9212.5;12636.5;40.34;0
29;8;7;0.0337;19.318;342.3825;554.6687;0;0;0.2343;1.2076;9802.5;13817.75;49.55;0
29;8;8;0.0281;20.521;467.6921;724.835;0;0;0.4538;1.2051;10292.5;14528.25;162.25;0
29;8;9;0.0251;21.543;565.0412;857.6271;0;0;0.7124;1.2026;10238;14643.75;50.34;0
29;8;10;0.0255;22.271;617.9134;944.1035;0;0;0.8736;1.2005;9978;14440.5;0;0
29;8;11;0.0284;22.723;639.2423;978.1586;0;0;0.8717;1.1991;9819;14261.25;24.36;0
29;8;12;0.028;22.893;608.3303;957.5719;0;0;0.6982;1.1984;10327;13956.5;68.08;0
29;8;13;0.0226;22.897;553.2524;883.6712;0;0;0.4897;1.198;10233.75;14082.75;32.49;0
29;8;14;0.0146;22.78;475.1692;761.5184;0;0;0.3469;1.1978;10194.5;13968;29.09;0
29;8;15;0.0079;22.389;354.0292;599.3267;0;0;0.3034;1.1986;10242.5;13875.25;44.95;0
29;8;16;0.0037;21.712;218.2375;408.2344;0;0;0.3557;1.2004;10466.75;13897.75;13.61;23.93
29;8;17;0.0016;20.612;83.6359;201.165;0;0;0.3479;1.2033;11039.5;14166;16.03;8.24
29;8;18;5.00E-04;18.616;6.7066;22.2638;0;0;0.2729;1.2071;11418.75;14158.25;20.44;17.88
29;8;19;3.00E-04;17.442;0;0;0;0;0.2464;1.2112;11622.25;14180.75;85.08;0
29;8;20;1.00E-04;16.619;0;0;0;0;0.2401;1.2148;11886.5;14243.75;82.51;0
29;8;21;1.00E-04;15.935;0;0;0;0;0.3283;1.2175;12162.5;14163.5;26.49;0
29;8;22;0;15.402;0;0;0;0;0.3499;1.2194;11863.5;13387.75;0;6.46
29;8;23;0;15.036;0;0;0;0;0.3524;1.2209;11314.25;12676.25;24.64;6.3
30;8;0;0;14.713;0;0;0;0;0.4496;1.2223;10700;11861.5;91.54;0
30;8;1;0;14.361;0;0;0;0;0.5645;1.2237;10225.75;11335.75;64.67;12.09
30;8;2;0;13.967;0;0;0;0;0.638;1.225;9909.5;11061;26.45;6.21
30;8;3;1.00E-04;13.579;0;0;0;0;0.6498;1.2264;9774.25;10898;23.36;0
30;8;4;5.00E-04;13.209;1.1237;4.2361;0;0;0.5738;1.228;9751.5;10883;32.34;0
30;8;5;0.0014;14.175;68.2575;144.1121;0;0;0.5704;1.2294;9956.5;11210.75;20.87;12.3
30;8;6;3.00E-04;16.232;215.7648;352.6621;0;0;0.6133;1.2273;10499.5;12128.25;21.25;6.41
30;8;7;3.00E-04;18.241;371.1371;548.8496;0;0;0.6511;1.221;11162.25;13088.75;22.23;12.2
30;8;8;2.00E-04;19.742;506.3061;719.2773;0;0;0.7204;1.2163;11675.25;13768;15.49;0
30;8;9;1.00E-04;20.911;599.2565;852.2862;0;0;0.7766;1.2122;11685.25;13782;30.2;11.68
30;8;10;1.00E-04;21.768;636.0244;938.8377;0;0;0.8343;1.2087;11511.25;13518;15.11;11.23
30;8;11;1.00E-04;22.374;621.7728;972.9707;0;0;0.8662;1.2058;11323.75;13234.25;12.96;16.84
30;8;12;1.00E-04;22.719;561.3436;952.3166;0;0;0.8859;1.2036;11087;12884.25;15.28;16.5
